IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
FileSha256,"	5a2eea2485038ad7f94601f235c46e37eec70716f907f648845c476f809ab51b",,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,"	e05cf4398f7996fc96c2ded2544098730ae78666183eb98ed9a163e8f0eba018",,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,"	fafb24d181a39a0a8ae4d2a3d16f2d68ed5c9a4dcaaab186e200f0682900f0df",,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,5b6f4ba22efa0be45e97c57722ed1b9986742d35d7bb5a6730ff8b49fc626022,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,63bf85c27e048cf7f243177531b9f4b1a3cb679a41a6cc8964d6d195d869093e,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,df19635adf3ae95927f848832d9aa2058f33f6fc6899c7fe04445e4892b3d044,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,156bbb2650dabc0fbbe7a0a4f38b69db54fb2dfe59d93bbba21f09bca3bbb0d3,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,a287d24b.idiqol.pw,,Block,Low,Malicious domain,Malicious Domain,,,,,FALSE
DomainName,1bf552bc.iherun.pw,,Block,Low,Malicious domain,Malicious Domain,,,,,FALSE
DomainName,dqb6q5cudo63fb9da0e6659.pacificx.ru,,Block,Low,Malicious domain,Malicious Domain,,,,,FALSE
DomainName,akh.com.qa,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,sergey-mavrodi.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,mruhkylwcirnw.com,,Block,Low,Potentially malicious Domain,Potentially Malicious Domain,,,,,FALSE
FileSha256,855f411bd0667b650c4f2fd3c9fbb4fa9209cf40b0d655fa9304dcdd956e0808,,Block,Low,Nevada Ransomware,Nevada Ransomware,,,,,FALSE
FileSha256,cb87ec5825659ec1919ac6ffdec4b88e4336c0be420c726ceab1917689fdd161,,Block,Low,Lokibot,Lokibot,,,,,FALSE
DomainName,jonathanbartz.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,jp.imonitorsoft.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,kakiosk.adsparkdev.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,kristinee.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,kepw.org,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,lakeside-fishandchips.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,8ec37dac2beaa494dcefec62f0bf4ae30a6ce44b27a588169d8f0476bbc94115,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,da.kummara.org.au,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,remote.minervacorporate.com.au,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,e72e49dc1d95efabc2c12c46df373173f2e20dab715caf58b1be9ca41ec0e172,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,0e9071714a4af0be1f96cffc3b0e58520b827d9e58297cb0e02d97551eca3799,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,39280139735145ba6f0918b684ab664a3de7f93b1e3ebcdd071a5300486b8d20,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,41a0407371124bcad7cab56227078ccd635ba6e6b4374b973754af96b7f58119,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,02aa5b52137410de7cc26747f26e07b65c936d019ee2e1afae268a00e78a1f7f,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,2a07877cb53404888e1b6f81bb07a35bc804daa1439317bccde9c498a521644c,,Block,Low,GootLoader,GootLoader,,,,,FALSE
FileSha256,5d98d1193fcbb2479668a24697023829fc9dc1f7d31833c3c42b8380ef859ff1,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,mccurtain.smaartnet.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,gw.sterimaxinc.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,mail.kerrnadeau.com,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,hst1.keystonehealth.org,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,remotewebaccess.lclc.net,,Block,Low,GootLoader,GootLoader,,,,,FALSE
DomainName,258d534b.usemac.pw,,Block,Low,Potentially malicious domain,Potentially malicious domain,,,,,FALSE
DomainName,fafafazq.com,,Block,Low,Plugx,Plugx,,,,,FALSE
DomainName,pad62.com,,Block,Low,Plugx,Plugx,,,,,FALSE
DomainName,fuckchina.govnb.com,,Block,Low,Plugx,Plugx,,,,,FALSE
DomainName,fuckeryoumm.nmb.bet,,Block,Low,Plugx,Plugx,,,,,FALSE
DomainName,microsafes.no-ip.org,,Block,Low,Plugx,Plugx,,,,,FALSE
DomainName,kr.942m.com,,Block,Low,Plugx,Plugx,,,,,FALSE
DomainName,daj8.me,,Block,Low,Plugx,Plugx,,,,,FALSE
