IndicatorType,IndicatorValue,ExpirationTime,Action,Severity,Title,Description,RecommendedActions,RbacGroups,Category,MitreTechniques,GenerateAlert
,pchgpwahni.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,amariruth.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,itrlcuvapioelcr.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,tlavaeonryersvs.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,citlaliheck.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,amariruth.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,jamar1026.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,aeancsesekhi.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,3invyzig.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,tlavaeonryersvs.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,jackreedy.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,ptakptasyenlki.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,aybnmmtiluah.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,so3yeui8.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,leacshlenmmdgza.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,esalasaimr-c19.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,yralecaeaghnrsn.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,einureqbaftjc.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,nswoadaas.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,larerercgbanelu.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,itrlcuvapioelcr.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,lexiegamboa.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,ptakptasyenlki.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,eleutamdcdla.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,rdleajodex.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,joanapatterson.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,sbretasaheliba.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,nswoadaas.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
,amariruth.workers.dev,,,,Netskope IOCs,Netskope IOCs,,,,,
